variant,episode_id,decision_index,main_risk,best_alt_risk,best_alt_index,selected_candidate_index,intervention,final_episode_success,threshold_a,threshold_c,threshold_m,main_alarm,best_alt_below_cap,risk_margin_main_minus_best
q95_symmetric,000067,31,0.9998527765274048,0.9998408555984497,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,1.1920928955078125e-05
q95_symmetric,000067,32,0.9998993873596191,0.9998973608016968,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,2.0265579223632812e-06
q95_symmetric,000067,33,0.9998898506164551,0.9998853206634521,2,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,4.5299530029296875e-06
q95_symmetric,000067,34,0.9998842477798462,0.9998781681060791,1,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,6.079673767089844e-06
q95_symmetric,000068,0,0.3158051371574402,0.3159465491771698,7,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,-0.00014141201972961426
q95_symmetric,000068,1,0.5887749195098877,0.574977457523346,7,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.013797461986541748
q95_symmetric,000068,2,0.6717182993888855,0.6738561391830444,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,-0.0021378397941589355
q95_symmetric,000068,3,0.7476677894592285,0.7408318519592285,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.0068359375
q95_symmetric,000068,4,0.8434320092201233,0.8308640122413635,8,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.012567996978759766
q95_symmetric,000068,5,0.7367787957191467,0.728597104549408,8,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.00818169116973877
q95_symmetric,000068,6,0.8077783584594727,0.8063448667526245,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.0014334917068481445
q95_symmetric,000068,7,0.8159812688827515,0.7944425344467163,8,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.021538734436035156
q95_symmetric,000068,8,0.8140710592269897,0.7903563976287842,8,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.023714661598205566
q95_symmetric,000068,9,0.8357926607131958,0.8120100498199463,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.02378261089324951
q95_symmetric,000068,10,0.9692349433898926,0.9678718447685242,2,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.0013630986213684082
q95_symmetric,000068,11,0.991171658039093,0.9897958636283875,7,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.0013757944107055664
q95_symmetric,000068,12,0.987468957901001,0.987722635269165,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,-0.0002536773681640625
q95_symmetric,000068,13,0.9787597060203552,0.9761501550674438,1,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.002609550952911377
q95_symmetric,000068,14,0.9953527450561523,0.9948328733444214,8,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.000519871711730957
q95_symmetric,000068,15,0.9979978203773499,0.9979077577590942,3,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,9.006261825561523e-05
q95_symmetric,000068,16,0.9992197751998901,0.9992122650146484,3,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,7.510185241699219e-06
q95_symmetric,000068,17,0.9993066787719727,0.9992945194244385,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,1.2159347534179688e-05
q95_symmetric,000068,18,0.9993972778320312,0.9993711113929749,8,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,2.6166439056396484e-05
q95_symmetric,000068,19,0.9993615746498108,0.9993614554405212,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,1.1920928955078125e-07
q95_symmetric,000068,20,0.99941086769104,0.9993975162506104,1,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,1.33514404296875e-05
q95_symmetric,000068,21,0.9995730519294739,0.9995495676994324,6,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,2.3484230041503906e-05
q95_symmetric,000068,22,0.9994862079620361,0.9994766116142273,6,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,9.59634780883789e-06
q95_symmetric,000068,23,0.9994860887527466,0.9994741082191467,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,1.1980533599853516e-05
q95_symmetric,000068,24,0.9995160102844238,0.9994984865188599,8,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,1.7523765563964844e-05
q95_symmetric,000068,25,0.9991471767425537,0.9991162419319153,1,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,3.0934810638427734e-05
q95_symmetric,000068,26,0.99921715259552,0.9991918206214905,3,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,2.5331974029541016e-05
q95_symmetric,000068,27,0.9993906021118164,0.9993727803230286,7,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,1.7821788787841797e-05
q95_symmetric,000068,28,0.9991441965103149,0.9991138577461243,1,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,3.0338764190673828e-05
q95_symmetric,000068,29,0.9991851449012756,0.9991699457168579,3,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,1.519918441772461e-05
q95_symmetric,000068,30,0.9991976618766785,0.999193012714386,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,4.649162292480469e-06
q95_symmetric,000068,31,0.9991065859794617,0.999135434627533,8,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,-2.8848648071289062e-05
q95_symmetric,000068,32,0.9991042017936707,0.9990812540054321,8,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,2.294778823852539e-05
q95_symmetric,000068,33,0.9991693496704102,0.9991573095321655,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,1.2040138244628906e-05
q95_symmetric,000068,34,0.9992319345474243,0.9991791844367981,7,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,5.27501106262207e-05
q95_symmetric,000069,0,0.3118966519832611,0.30423521995544434,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.0076614320278167725
q95_symmetric,000069,1,0.4486877918243408,0.4451031982898712,6,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.0035845935344696045
q95_symmetric,000069,2,0.7447919249534607,0.7438339591026306,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.0009579658508300781
q95_symmetric,000069,3,0.7360175251960754,0.7188392281532288,3,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.01717829704284668
q95_symmetric,000069,4,0.41895514726638794,0.4065251648426056,1,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.012429982423782349
q95_symmetric,000069,5,0.7098408937454224,0.6882346868515015,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.0216062068939209
q95_symmetric,000069,6,0.8078471422195435,0.8164796829223633,8,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,-0.008632540702819824
q95_symmetric,000069,7,0.895146906375885,0.8892520666122437,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.005894839763641357
q95_symmetric,000069,8,0.7932170033454895,0.7822868824005127,1,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.010930120944976807
q95_symmetric,000069,9,0.8169342279434204,0.8135759234428406,2,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.003358304500579834
q95_symmetric,000069,10,0.953600287437439,0.950110912322998,7,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.003489375114440918
q95_symmetric,000069,11,0.9895297884941101,0.9888898134231567,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.0006399750709533691
q95_symmetric,000069,12,0.9896202683448792,0.9893267154693604,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.00029355287551879883
q95_symmetric,000069,13,0.9777917265892029,0.9764807224273682,8,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.0013110041618347168
q95_symmetric,000069,14,0.9745061993598938,0.9722777009010315,6,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.0022284984588623047
q95_symmetric,000069,15,0.9919860363006592,0.991520345211029,8,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.00046569108963012695
q95_symmetric,000069,16,0.9984377026557922,0.9984064698219299,6,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,3.123283386230469e-05
q95_symmetric,000069,17,0.9988589286804199,0.998808741569519,1,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,5.0187110900878906e-05
q95_symmetric,000069,18,0.9985722303390503,0.9986078143119812,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,-3.55839729309082e-05
q95_symmetric,000069,19,0.9988757967948914,0.9988621473312378,2,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,1.3649463653564453e-05
q95_symmetric,000069,20,0.9989487528800964,0.9988616704940796,6,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,8.70823860168457e-05
q95_symmetric,000069,21,0.9993283748626709,0.9993201494216919,1,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,8.225440979003906e-06
q95_symmetric,000069,22,0.9994674324989319,0.9994520545005798,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,1.537799835205078e-05
q95_symmetric,000069,23,0.9995657801628113,0.9995506405830383,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,1.5139579772949219e-05
q95_symmetric,000069,24,0.9991006851196289,0.9990703463554382,6,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,3.0338764190673828e-05
q95_symmetric,000069,25,0.9991378784179688,0.9991288781166077,6,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,9.000301361083984e-06
q95_symmetric,000069,26,0.9991483688354492,0.9991587400436401,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,-1.0371208190917969e-05
q95_symmetric,000069,27,0.9984937906265259,0.9985052347183228,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,-1.1444091796875e-05
q95_symmetric,000069,28,0.9987554550170898,0.9987699389457703,7,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,-1.4483928680419922e-05
q95_symmetric,000069,29,0.9991614818572998,0.9990979433059692,3,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,6.35385513305664e-05
q95_symmetric,000069,30,0.9982625842094421,0.9982484579086304,3,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,1.4126300811767578e-05
q95_symmetric,000069,31,0.9989156723022461,0.9988747239112854,3,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,4.094839096069336e-05
q95_symmetric,000069,32,0.9982307553291321,0.9981600642204285,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,7.069110870361328e-05
q95_symmetric,000069,33,0.997387707233429,0.9973203539848328,2,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,6.73532485961914e-05
q95_symmetric,000069,34,0.9984681010246277,0.9983684420585632,2,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,9.965896606445312e-05
q95_symmetric,000070,0,0.766861081123352,0.8102824687957764,3,0,False,True,0.6643207669258118,0.6643207669258118,0.0,True,False,-0.043421387672424316
q95_symmetric,000070,1,0.532807469367981,0.5244287252426147,7,0,False,True,0.6643207669258118,0.6643207669258118,0.0,False,True,0.008378744125366211
q95_symmetric,000070,2,0.5575399398803711,0.5633343458175659,6,0,False,True,0.6643207669258118,0.6643207669258118,0.0,False,True,-0.005794405937194824
q95_symmetric,000070,3,0.5881887674331665,0.5725550055503845,6,0,False,True,0.6643207669258118,0.6643207669258118,0.0,False,True,0.015633761882781982
q95_symmetric,000070,4,0.4126310348510742,0.3996642529964447,1,0,False,True,0.6643207669258118,0.6643207669258118,0.0,False,True,0.012966781854629517
q95_symmetric,000070,5,0.35617268085479736,0.34551116824150085,1,0,False,True,0.6643207669258118,0.6643207669258118,0.0,False,True,0.010661512613296509
q95_symmetric,000070,6,0.19271615147590637,0.1837005913257599,3,0,False,True,0.6643207669258118,0.6643207669258118,0.0,False,True,0.009015560150146484
q95_symmetric,000070,7,0.14183451235294342,0.14125195145606995,7,0,False,True,0.6643207669258118,0.6643207669258118,0.0,False,True,0.0005825608968734741
q95_symmetric,000070,8,0.1253751665353775,0.12449141591787338,7,0,False,True,0.6643207669258118,0.6643207669258118,0.0,False,True,0.0008837506175041199
q95_symmetric,000070,9,0.05082207918167114,0.0500088669359684,1,0,False,True,0.6643207669258118,0.6643207669258118,0.0,False,True,0.0008132122457027435
q95_symmetric,000070,10,0.03595806285738945,0.035512059926986694,7,0,False,True,0.6643207669258118,0.6643207669258118,0.0,False,True,0.00044600293040275574
q95_symmetric,000070,11,0.027548059821128845,0.02755124680697918,8,0,False,True,0.6643207669258118,0.6643207669258118,0.0,False,True,-3.1869858503341675e-06
q95_symmetric,000070,12,0.039487339556217194,0.038023438304662704,6,0,False,True,0.6643207669258118,0.6643207669258118,0.0,False,True,0.0014639012515544891
q95_symmetric,000070,13,0.03868018090724945,0.03611776605248451,3,0,False,True,0.6643207669258118,0.6643207669258118,0.0,False,True,0.0025624148547649384
q95_symmetric,000070,14,0.025500714778900146,0.02566884458065033,3,0,False,True,0.6643207669258118,0.6643207669258118,0.0,False,True,-0.0001681298017501831
q95_symmetric,000070,15,0.047099966555833817,0.04413212090730667,5,0,False,True,0.6643207669258118,0.6643207669258118,0.0,False,True,0.0029678456485271454
q95_symmetric,000070,16,0.050952840596437454,0.04968782141804695,1,0,False,True,0.6643207669258118,0.6643207669258118,0.0,False,True,0.001265019178390503
q95_symmetric,000070,17,0.07884357869625092,0.07509646564722061,1,0,False,True,0.6643207669258118,0.6643207669258118,0.0,False,True,0.003747113049030304
q95_symmetric,000071,0,0.32036250829696655,0.32236695289611816,8,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,-0.0020044445991516113
q95_symmetric,000071,1,0.6336866617202759,0.621004581451416,7,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.012682080268859863
q95_symmetric,000071,2,0.6143062710762024,0.593976616859436,2,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.020329654216766357
q95_symmetric,000071,3,0.3814848065376282,0.3695473372936249,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.011937469244003296
q95_symmetric,000071,4,0.25848761200904846,0.25069794058799744,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.007789671421051025
q95_symmetric,000071,5,0.27829810976982117,0.2666400074958801,8,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.01165810227394104
q95_symmetric,000071,6,0.21548989415168762,0.20872335135936737,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.0067665427923202515
q95_symmetric,000071,7,0.21763768792152405,0.2069663554430008,1,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.010671332478523254
q95_symmetric,000071,8,0.31207066774368286,0.2908819317817688,1,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.021188735961914062
q95_symmetric,000071,9,0.30309441685676575,0.2843519449234009,6,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.018742471933364868
q95_symmetric,000071,10,0.24850410223007202,0.24966256320476532,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,-0.0011584609746932983
q95_symmetric,000071,11,0.2567286491394043,0.25199437141418457,3,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.0047342777252197266
q95_symmetric,000071,12,0.177659273147583,0.17003005743026733,1,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.007629215717315674
q95_symmetric,000071,13,0.17342697083950043,0.1580638289451599,6,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.015363141894340515
q95_symmetric,000071,14,0.13613948225975037,0.13095234334468842,8,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.005187138915061951
q95_symmetric,000071,15,0.14497721195220947,0.13885219395160675,1,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.006125018000602722
q95_symmetric,000071,16,0.10663178563117981,0.09922126680612564,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.007410518825054169
q95_symmetric,000071,17,0.17154400050640106,0.16695119440555573,1,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.004592806100845337
q95_symmetric,000071,18,0.06848679482936859,0.06831476092338562,3,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.0001720339059829712
q95_symmetric,000071,19,0.9932629466056824,0.9643439054489136,8,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.0289190411567688
q95_symmetric,000071,20,0.9998194575309753,0.9990935325622559,3,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.0007259249687194824
q95_symmetric,000071,21,0.999981164932251,0.9998103976249695,3,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.00017076730728149414
q95_symmetric,000071,22,0.9999885559082031,0.9999520778656006,3,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,3.647804260253906e-05
q95_symmetric,000071,23,0.9999803304672241,0.9999246597290039,7,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,5.5670738220214844e-05
q95_symmetric,000071,24,0.9999910593032837,0.9999775886535645,2,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,1.3470649719238281e-05
q95_symmetric,000071,25,0.9999909400939941,0.9999618530273438,3,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,2.9087066650390625e-05
q95_symmetric,000071,26,0.9999827146530151,0.9999243021011353,7,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,5.841255187988281e-05
q95_symmetric,000071,27,0.99977046251297,0.9997658133506775,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,4.649162292480469e-06
q95_symmetric,000071,28,0.9999431371688843,0.9999401569366455,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,2.9802322387695312e-06
q95_symmetric,000071,29,0.9999352693557739,0.9999375343322754,1,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,-2.2649765014648438e-06
q95_symmetric,000071,30,0.9999593496322632,0.9999526739120483,6,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,6.67572021484375e-06
q95_symmetric,000071,31,0.9999408721923828,0.9999386072158813,7,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,2.2649765014648438e-06
q95_symmetric,000071,32,0.9999332427978516,0.9999251365661621,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,8.106231689453125e-06
q95_symmetric,000071,33,0.9999408721923828,0.9999351501464844,3,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,5.7220458984375e-06
q95_symmetric,000071,34,0.9999206066131592,0.9999170303344727,2,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,3.5762786865234375e-06
q95_symmetric,000072,0,0.3038206100463867,0.3000141382217407,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.003806471824645996
q95_symmetric,000072,1,0.5025155544281006,0.4931834042072296,7,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.009332150220870972
q95_symmetric,000072,2,0.7528479695320129,0.7385289072990417,8,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.014319062232971191
q95_symmetric,000072,3,0.7742171287536621,0.7797080874443054,6,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,-0.0054909586906433105
q95_symmetric,000072,4,0.7903976440429688,0.7818541526794434,2,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.00854349136352539
q95_symmetric,000072,5,0.7258244156837463,0.7108486294746399,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.014975786209106445
q95_symmetric,000072,6,0.6911521553993225,0.6779029965400696,3,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.01324915885925293
q95_symmetric,000072,7,0.7241541743278503,0.7103176712989807,1,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.013836503028869629
q95_symmetric,000072,8,0.8570294976234436,0.8501025438308716,7,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.0069269537925720215
q95_symmetric,000072,9,0.9031238555908203,0.8947792053222656,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.008344650268554688
q95_symmetric,000072,10,0.9173410534858704,0.9138270616531372,3,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.0035139918327331543
q95_symmetric,000072,11,0.971679151058197,0.9709475040435791,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.0007316470146179199
q95_symmetric,000072,12,0.987675666809082,0.9862334728240967,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.0014421939849853516
q95_symmetric,000072,13,0.9943026304244995,0.9943493008613586,1,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,-4.667043685913086e-05
q95_symmetric,000072,14,0.9950612187385559,0.9949445128440857,3,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.00011670589447021484
q95_symmetric,000072,15,0.9975394010543823,0.9974164962768555,6,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.00012290477752685547
q95_symmetric,000072,16,0.9987574815750122,0.9987112283706665,6,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,4.6253204345703125e-05
q95_symmetric,000072,17,0.9989467263221741,0.9989266991615295,2,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,2.002716064453125e-05
q95_symmetric,000072,18,0.9990615248680115,0.9990456700325012,1,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,1.5854835510253906e-05
q95_symmetric,000072,19,0.99949049949646,0.9994658827781677,2,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,2.4616718292236328e-05
q95_symmetric,000072,20,0.9997218251228333,0.9997047781944275,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,1.704692840576172e-05
q95_symmetric,000072,21,0.9995506405830383,0.9995410442352295,6,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,9.59634780883789e-06
q95_symmetric,000072,22,0.9997016787528992,0.9996944665908813,3,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,7.212162017822266e-06
q95_symmetric,000072,23,0.9996991157531738,0.9996907711029053,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,8.344650268554688e-06
q95_symmetric,000072,24,0.9996070265769958,0.999610960483551,2,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,-3.933906555175781e-06
q95_symmetric,000072,25,0.9995738863945007,0.9995583891868591,2,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,1.5497207641601562e-05
q95_symmetric,000072,26,0.9995933175086975,0.9995983242988586,8,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,-5.0067901611328125e-06
q95_symmetric,000072,27,0.9996833801269531,0.9996733665466309,8,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,1.0013580322265625e-05
q95_symmetric,000072,28,0.9996187686920166,0.9996026158332825,8,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,1.615285873413086e-05
q95_symmetric,000072,29,0.9997174143791199,0.9997033476829529,6,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,1.4066696166992188e-05
q95_symmetric,000072,30,0.999488353729248,0.9994680285453796,1,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,2.0325183868408203e-05
q95_symmetric,000072,31,0.9995161294937134,0.9995007514953613,7,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,1.537799835205078e-05
q95_symmetric,000072,32,0.9995139837265015,0.999495267868042,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,1.8715858459472656e-05
q95_symmetric,000072,33,0.999370276927948,0.9993672966957092,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,2.9802322387695312e-06
q95_symmetric,000072,34,0.9994947910308838,0.9994853734970093,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,9.417533874511719e-06
q95_symmetric,000073,0,0.3468630611896515,0.3187239170074463,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.0281391441822052
q95_symmetric,000073,1,0.48524540662765503,0.48247963190078735,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.0027657747268676758
q95_symmetric,000073,2,0.6129777431488037,0.598339319229126,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,False,True,0.014638423919677734
q95_symmetric,000073,3,0.8625450134277344,0.8604846000671387,2,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.002060413360595703
q95_symmetric,000073,4,0.7568359971046448,0.7513883709907532,2,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.0054476261138916016
q95_symmetric,000073,5,0.9055444598197937,0.9007552862167358,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.004789173603057861
q95_symmetric,000073,6,0.957746684551239,0.9516801834106445,1,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.006066501140594482
q95_symmetric,000073,7,0.9818518161773682,0.9805814027786255,6,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.0012704133987426758
q95_symmetric,000073,8,0.9840445518493652,0.9826619625091553,7,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.001382589340209961
q95_symmetric,000073,9,0.9841736555099487,0.9823113679885864,3,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.0018622875213623047
q95_symmetric,000073,10,0.9780858159065247,0.9767424464225769,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.001343369483947754
q95_symmetric,000073,11,0.968349814414978,0.9657648205757141,7,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.002584993839263916
q95_symmetric,000073,12,0.9815975427627563,0.9782072901725769,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.0033902525901794434
q95_symmetric,000073,13,0.9890025854110718,0.9873441457748413,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.0016584396362304688
q95_symmetric,000073,14,0.9941249489784241,0.9937844276428223,6,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.00034052133560180664
q95_symmetric,000073,15,0.9982331991195679,0.9980593323707581,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,0.00017386674880981445
q95_symmetric,000073,16,0.9975064396858215,0.9975123405456543,3,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,-5.900859832763672e-06
q95_symmetric,000073,17,0.9983353018760681,0.9983396530151367,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,-4.351139068603516e-06
q95_symmetric,000073,18,0.9994779229164124,0.9994577765464783,5,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,2.014636993408203e-05
q95_symmetric,000073,19,0.9992918968200684,0.999298095703125,2,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,-6.198883056640625e-06
q95_symmetric,000073,20,0.999809205532074,0.9998019337654114,2,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,7.271766662597656e-06
q95_symmetric,000073,21,0.9993983507156372,0.9993988275527954,4,0,False,False,0.6643207669258118,0.6643207669258118,0.0,True,False,-4.76837158203125e-07
