variant,experiment_id,episode_id,benchmark_episode_id,success,outcome,minimum_tcp_distance_m,control_ticks,simulation_steps,decision_rows,scene_fingerprint,intervention_count,baseline_success,paired_category_vs_baseline,paired_category_vs_other_controller
c090_primary,EXP-009,000242,242,True,SUCCESS,0.029922004789114,155,619,16,636a39cd1bce93dbe8bf85bf447de5434e372384fb57e70407f6ec0d07d9213f,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000242,242,True,SUCCESS,0.029628843069076538,155,620,16,636a39cd1bce93dbe8bf85bf447de5434e372384fb57e70407f6ec0d07d9213f,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000243,243,True,SUCCESS,0.029934367164969444,160,637,16,d29a7874ca2f227a57492e574626dbf26683077ed47c68fc89f412481298df46,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000243,243,True,SUCCESS,0.02931135706603527,160,638,16,d29a7874ca2f227a57492e574626dbf26683077ed47c68fc89f412481298df46,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000243,243,True,SUCCESS,0.02963240072131157,160,638,16,d29a7874ca2f227a57492e574626dbf26683077ed47c68fc89f412481298df46,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000244,244,True,SUCCESS,0.029792072251439095,173,690,18,fb3192d79d7567cc43f53b9461c46f7c1482a4a4df9c41819821dd9f43cbdfeb,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000244,244,True,SUCCESS,0.029936233535408974,173,689,18,fb3192d79d7567cc43f53b9461c46f7c1482a4a4df9c41819821dd9f43cbdfeb,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000244,244,True,SUCCESS,0.02998490072786808,173,689,18,fb3192d79d7567cc43f53b9461c46f7c1482a4a4df9c41819821dd9f43cbdfeb,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000245,245,True,SUCCESS,0.029657261446118355,168,671,17,d16c1da14c80cfc1ffb65d4c87e49ea3757c326ae5ec59ab14a164aa698b2a46,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000245,245,True,SUCCESS,0.029632939025759697,167,666,17,d16c1da14c80cfc1ffb65d4c87e49ea3757c326ae5ec59ab14a164aa698b2a46,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000245,245,True,SUCCESS,0.02981133572757244,167,667,17,d16c1da14c80cfc1ffb65d4c87e49ea3757c326ae5ec59ab14a164aa698b2a46,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000246,246,False,FAILURE,0.13506673276424408,350,1400,35,c3f35cfd32acebb31342fe004a25e26e4cbeea03d8cd2ef1cb57bf7fa50d0657,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000246,246,False,FAILURE,0.2385670691728592,350,1400,35,c3f35cfd32acebb31342fe004a25e26e4cbeea03d8cd2ef1cb57bf7fa50d0657,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000246,246,False,FAILURE,0.20995751023292542,350,1400,35,c3f35cfd32acebb31342fe004a25e26e4cbeea03d8cd2ef1cb57bf7fa50d0657,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000247,247,False,FAILURE,0.3457756042480469,350,1400,35,4bf8bc0ce713f3667964d5a03b14acae9619c81ffd69a2fd9f0247091f0999a7,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000247,247,False,FAILURE,0.34569814801216125,350,1400,35,4bf8bc0ce713f3667964d5a03b14acae9619c81ffd69a2fd9f0247091f0999a7,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000247,247,False,FAILURE,0.34319889545440674,350,1400,35,4bf8bc0ce713f3667964d5a03b14acae9619c81ffd69a2fd9f0247091f0999a7,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000248,248,False,FAILURE,0.3293454945087433,350,1400,35,dcbd131910aae4f18b80dc238081a642a9c4bfeb80b0529f8efaae2021736457,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000248,248,False,FAILURE,0.3295292556285858,350,1400,35,dcbd131910aae4f18b80dc238081a642a9c4bfeb80b0529f8efaae2021736457,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000248,248,False,FAILURE,0.3254818320274353,350,1400,35,dcbd131910aae4f18b80dc238081a642a9c4bfeb80b0529f8efaae2021736457,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000249,249,True,SUCCESS,0.029793916270136833,161,642,17,4482089b399f247b7fafabdc7439af7f11defb802b89ace93e5e69c9fc065362,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000249,249,True,SUCCESS,0.02995135262608528,174,693,18,4482089b399f247b7fafabdc7439af7f11defb802b89ace93e5e69c9fc065362,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000249,249,True,SUCCESS,0.029923129826784134,161,642,17,4482089b399f247b7fafabdc7439af7f11defb802b89ace93e5e69c9fc065362,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000250,250,False,FAILURE,0.3585011661052704,350,1400,35,0ea5c4d05b633baded6b4c4b36092eb50af95f511de3aa707bba3302d035f08e,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000250,250,False,FAILURE,0.043407175689935684,350,1400,35,0ea5c4d05b633baded6b4c4b36092eb50af95f511de3aa707bba3302d035f08e,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000250,250,False,FAILURE,0.16180643439292908,350,1400,35,0ea5c4d05b633baded6b4c4b36092eb50af95f511de3aa707bba3302d035f08e,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000251,251,False,FAILURE,0.04429131746292114,350,1400,35,8ae84658bd57ff1a0341b0c35e86561522b765f3726c6f79ecbc0db88384a7fc,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000251,251,False,FAILURE,0.045124154537916183,350,1400,35,8ae84658bd57ff1a0341b0c35e86561522b765f3726c6f79ecbc0db88384a7fc,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000251,251,False,FAILURE,0.04398488625884056,350,1400,35,8ae84658bd57ff1a0341b0c35e86561522b765f3726c6f79ecbc0db88384a7fc,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000252,252,True,SUCCESS,0.029643697664141655,194,774,20,11e5d6f693c3c53b2ce5c09a72499aff65877c0125b44d669f347e67d34edc1b,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000252,252,True,SUCCESS,0.029490744695067406,194,775,20,11e5d6f693c3c53b2ce5c09a72499aff65877c0125b44d669f347e67d34edc1b,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000252,252,True,SUCCESS,0.029937932267785072,193,772,20,11e5d6f693c3c53b2ce5c09a72499aff65877c0125b44d669f347e67d34edc1b,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000253,253,False,FAILURE,0.1953294724225998,350,1400,35,485c968f71c909cb09ada41c65e6ce2bd051c3956833ccddb14be52e65a5a5c6,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000253,253,False,FAILURE,0.19593499600887299,350,1400,35,485c968f71c909cb09ada41c65e6ce2bd051c3956833ccddb14be52e65a5a5c6,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000253,253,False,FAILURE,0.20350158214569092,350,1400,35,485c968f71c909cb09ada41c65e6ce2bd051c3956833ccddb14be52e65a5a5c6,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000254,254,True,SUCCESS,0.029793834313750267,172,685,18,62e9cc81e17cf8d02ba4f0c56927691fe72190a70d1b2117d438bd2b9cafd98b,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000254,254,True,SUCCESS,0.029789986088871956,172,686,18,62e9cc81e17cf8d02ba4f0c56927691fe72190a70d1b2117d438bd2b9cafd98b,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000254,254,True,SUCCESS,0.029706981033086777,171,683,18,62e9cc81e17cf8d02ba4f0c56927691fe72190a70d1b2117d438bd2b9cafd98b,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000255,255,False,FAILURE,0.31677770614624023,350,1400,35,cd2c4b2e59b5c29d6b6a7a8120818379fbe93d02f148b3643cf0353d031854cd,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000255,255,False,FAILURE,0.3170170783996582,350,1400,35,cd2c4b2e59b5c29d6b6a7a8120818379fbe93d02f148b3643cf0353d031854cd,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000255,255,False,FAILURE,0.31653085350990295,350,1400,35,cd2c4b2e59b5c29d6b6a7a8120818379fbe93d02f148b3643cf0353d031854cd,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000256,256,True,SUCCESS,0.029674898833036423,143,569,15,c2131032c8cfe1b8330a3cbf3a5c1a21de6743997fb043aeb54230e5bc71c250,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000256,256,True,SUCCESS,0.02944962866604328,145,578,15,c2131032c8cfe1b8330a3cbf3a5c1a21de6743997fb043aeb54230e5bc71c250,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000256,256,True,SUCCESS,0.029886119067668915,145,580,15,c2131032c8cfe1b8330a3cbf3a5c1a21de6743997fb043aeb54230e5bc71c250,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000257,257,True,SUCCESS,0.02985689975321293,184,736,19,484b1f600b3ea327f7f38c9b64b3a38c31fc4e910ed92d5de172c85ce952624d,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000257,257,True,SUCCESS,0.029999226331710815,190,760,19,484b1f600b3ea327f7f38c9b64b3a38c31fc4e910ed92d5de172c85ce952624d,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000257,257,True,SUCCESS,0.029588179662823677,182,725,19,484b1f600b3ea327f7f38c9b64b3a38c31fc4e910ed92d5de172c85ce952624d,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000258,258,False,FAILURE,0.03394754230976105,350,1400,35,769bfc49a59559cc87e8a1015b083a09052ee86bf0e7ec7db29328a881654f10,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000258,258,False,FAILURE,0.035332679748535156,350,1400,35,769bfc49a59559cc87e8a1015b083a09052ee86bf0e7ec7db29328a881654f10,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000258,258,False,FAILURE,0.04178641736507416,350,1400,35,769bfc49a59559cc87e8a1015b083a09052ee86bf0e7ec7db29328a881654f10,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000259,259,False,FAILURE,0.2551339268684387,350,1400,35,42e6a4ddd7f29f138927c6945fb0db740d2a3186fe4175f19a352213e140cda5,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000259,259,False,FAILURE,0.2554662525653839,350,1400,35,42e6a4ddd7f29f138927c6945fb0db740d2a3186fe4175f19a352213e140cda5,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000259,259,False,FAILURE,0.25422802567481995,350,1400,35,42e6a4ddd7f29f138927c6945fb0db740d2a3186fe4175f19a352213e140cda5,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000260,260,True,SUCCESS,0.029768509790301323,157,627,16,e0a046742c88b98728d98d81d5868ebb10f51686eec3b5bce332858aa4a75560,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000260,260,True,SUCCESS,0.029835078865289688,158,630,16,e0a046742c88b98728d98d81d5868ebb10f51686eec3b5bce332858aa4a75560,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000260,260,True,SUCCESS,0.029676133766770363,158,630,16,e0a046742c88b98728d98d81d5868ebb10f51686eec3b5bce332858aa4a75560,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000261,261,True,SUCCESS,0.029453836381435394,114,455,12,7a865c1da7abd90ceae0ac96bb397017146c96d45a8a8975448aa9c942b591a9,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000261,261,True,SUCCESS,0.029938938096165657,112,447,12,7a865c1da7abd90ceae0ac96bb397017146c96d45a8a8975448aa9c942b591a9,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000261,261,True,SUCCESS,0.029931027442216873,110,439,11,7a865c1da7abd90ceae0ac96bb397017146c96d45a8a8975448aa9c942b591a9,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000262,262,True,SUCCESS,0.02993111126124859,179,714,18,552b1c111be369dcaacc3a5da0c09d7548830906edbb2defe4a4e66f68253651,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000262,262,True,SUCCESS,0.029969923198223114,179,713,18,552b1c111be369dcaacc3a5da0c09d7548830906edbb2defe4a4e66f68253651,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000262,262,True,SUCCESS,0.029911156743764877,178,712,18,552b1c111be369dcaacc3a5da0c09d7548830906edbb2defe4a4e66f68253651,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000263,263,True,SUCCESS,0.029337996616959572,188,749,19,be3615683318da3adbb123847c22bfe8b0e1bd0bdc2b35c02fea0cff59834a7f,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000263,263,True,SUCCESS,0.029623307287693024,191,762,20,be3615683318da3adbb123847c22bfe8b0e1bd0bdc2b35c02fea0cff59834a7f,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000263,263,True,SUCCESS,0.02964835613965988,186,744,19,be3615683318da3adbb123847c22bfe8b0e1bd0bdc2b35c02fea0cff59834a7f,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000264,264,False,FAILURE,0.3852497935295105,350,1400,35,da1d300007b4c1c25e7f743623832eb7f8c8e8deb21991dcb8200d3703744ca0,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000264,264,False,FAILURE,0.38498198986053467,350,1400,35,da1d300007b4c1c25e7f743623832eb7f8c8e8deb21991dcb8200d3703744ca0,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000264,264,False,FAILURE,0.3862362802028656,350,1400,35,da1d300007b4c1c25e7f743623832eb7f8c8e8deb21991dcb8200d3703744ca0,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000265,265,True,SUCCESS,0.029635649174451828,84,335,9,65ce97b96948c373b39f0422465507f8b79587528aaf9c14aa774bd4b277dc5d,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000265,265,True,SUCCESS,0.02989719994366169,85,337,9,65ce97b96948c373b39f0422465507f8b79587528aaf9c14aa774bd4b277dc5d,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000265,265,True,SUCCESS,0.029886526986956596,84,336,9,65ce97b96948c373b39f0422465507f8b79587528aaf9c14aa774bd4b277dc5d,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000266,266,True,SUCCESS,0.029717199504375458,168,671,17,6ac8bfa1598aeebfed0a67cf2500698e0aebb55c241f1cb085442890709ad5c2,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000266,266,True,SUCCESS,0.029658198356628418,169,673,17,6ac8bfa1598aeebfed0a67cf2500698e0aebb55c241f1cb085442890709ad5c2,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000266,266,True,SUCCESS,0.029810303822159767,168,671,17,6ac8bfa1598aeebfed0a67cf2500698e0aebb55c241f1cb085442890709ad5c2,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000267,267,True,SUCCESS,0.029394233599305153,135,539,14,b6644867816b8be7612196e28b1e50c8102193b4d003bc2f740fee2f30597907,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000267,267,True,SUCCESS,0.029633017256855965,135,538,14,b6644867816b8be7612196e28b1e50c8102193b4d003bc2f740fee2f30597907,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000267,267,True,SUCCESS,0.029926631599664688,134,535,14,b6644867816b8be7612196e28b1e50c8102193b4d003bc2f740fee2f30597907,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000268,268,False,FAILURE,0.08234599232673645,350,1400,35,7cb299d3afdd59d029300b18bc13b86397139a8587aef331fbe660364e7263d5,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000268,268,False,FAILURE,0.08091042190790176,350,1400,35,7cb299d3afdd59d029300b18bc13b86397139a8587aef331fbe660364e7263d5,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000268,268,False,FAILURE,0.08170656859874725,350,1400,35,7cb299d3afdd59d029300b18bc13b86397139a8587aef331fbe660364e7263d5,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000269,269,False,FAILURE,0.21133528649806976,350,1400,35,7577d396e6bc3daf321c2570120c99fe572fc348062cd6403a412bc3d162e79b,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000269,269,True,SUCCESS,0.029717132449150085,149,595,15,7577d396e6bc3daf321c2570120c99fe572fc348062cd6403a412bc3d162e79b,0,False,F_TO_S_RESCUE,C090_ONLY_SUCCEEDS
q95_symmetric,EXP-010,000269,269,False,FAILURE,0.24468296766281128,350,1400,35,7577d396e6bc3daf321c2570120c99fe572fc348062cd6403a412bc3d162e79b,0,False,F_TO_F,C090_ONLY_SUCCEEDS
baseline,EXP-008,000270,270,True,SUCCESS,0.029290396720170975,178,711,18,e47e826565af21026fcce6c08467df4610ddb6b49043df4e7fa658d86d1de261,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000270,270,True,SUCCESS,0.029659979045391083,180,719,18,e47e826565af21026fcce6c08467df4610ddb6b49043df4e7fa658d86d1de261,0,True,S_TO_S,C090_ONLY_SUCCEEDS
q95_symmetric,EXP-010,000270,270,False,FAILURE,0.2106677144765854,350,1400,35,e47e826565af21026fcce6c08467df4610ddb6b49043df4e7fa658d86d1de261,0,True,S_TO_F_REGRESSION,C090_ONLY_SUCCEEDS
baseline,EXP-008,000271,271,True,SUCCESS,0.029867440462112427,180,720,18,5f5a9fd08c00965fb6d3df1d0ec170912bc57ea4120c540b2d97e56838466356,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000271,271,True,SUCCESS,0.02931434102356434,181,722,19,5f5a9fd08c00965fb6d3df1d0ec170912bc57ea4120c540b2d97e56838466356,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000271,271,True,SUCCESS,0.029422402381896973,180,719,18,5f5a9fd08c00965fb6d3df1d0ec170912bc57ea4120c540b2d97e56838466356,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000272,272,True,SUCCESS,0.029976706951856613,168,671,17,fdaaf3bacd777e86e71be0685e77e0be8de35db244560bc4b32ec28869c66bf0,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000272,272,True,SUCCESS,0.029929984360933304,168,672,17,fdaaf3bacd777e86e71be0685e77e0be8de35db244560bc4b32ec28869c66bf0,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000272,272,True,SUCCESS,0.029844043776392937,168,671,17,fdaaf3bacd777e86e71be0685e77e0be8de35db244560bc4b32ec28869c66bf0,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000273,273,True,SUCCESS,0.029877927154302597,140,560,14,d410552c9df36d31c6c8de41e7f42056b11ccf0277758ee01f015977b4ecbb99,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000273,273,True,SUCCESS,0.02923513948917389,140,560,14,d410552c9df36d31c6c8de41e7f42056b11ccf0277758ee01f015977b4ecbb99,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000273,273,True,SUCCESS,0.029601018875837326,142,566,15,d410552c9df36d31c6c8de41e7f42056b11ccf0277758ee01f015977b4ecbb99,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000274,274,True,SUCCESS,0.029788171872496605,144,575,15,da0fabde704f1de1f01738c528eecfe87020dcabe142454af2887182c6ba8f98,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000274,274,True,SUCCESS,0.029293706640601158,145,577,15,da0fabde704f1de1f01738c528eecfe87020dcabe142454af2887182c6ba8f98,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000274,274,True,SUCCESS,0.0298155490309,144,576,15,da0fabde704f1de1f01738c528eecfe87020dcabe142454af2887182c6ba8f98,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000275,275,True,SUCCESS,0.029921067878603935,133,530,14,8b527349970ae0e3d1dfb353511bbb787ccee7ce153d22d7d18a75234aa67e0a,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000275,275,True,SUCCESS,0.029456108808517456,132,526,14,8b527349970ae0e3d1dfb353511bbb787ccee7ce153d22d7d18a75234aa67e0a,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000275,275,True,SUCCESS,0.02964014559984207,132,527,14,8b527349970ae0e3d1dfb353511bbb787ccee7ce153d22d7d18a75234aa67e0a,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000276,276,True,SUCCESS,0.029600180685520172,199,794,20,61edea792333b737785b9b55e6ac29c05ade5def99e38884f44c6c8d913f43fe,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000276,276,False,FAILURE,0.030433256179094315,350,1400,35,61edea792333b737785b9b55e6ac29c05ade5def99e38884f44c6c8d913f43fe,0,True,S_TO_F_REGRESSION,Q95_ONLY_SUCCEEDS
q95_symmetric,EXP-010,000276,276,True,SUCCESS,0.02999347262084484,199,796,20,61edea792333b737785b9b55e6ac29c05ade5def99e38884f44c6c8d913f43fe,0,True,S_TO_S,Q95_ONLY_SUCCEEDS
baseline,EXP-008,000277,277,True,SUCCESS,0.02998138591647148,166,662,17,a121d21c39e35d1e8db32be72d63803afa066581c7455de23a349903abceed39,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000277,277,True,SUCCESS,0.029513848945498466,165,658,17,a121d21c39e35d1e8db32be72d63803afa066581c7455de23a349903abceed39,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000277,277,True,SUCCESS,0.02965386211872101,167,665,17,a121d21c39e35d1e8db32be72d63803afa066581c7455de23a349903abceed39,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000278,278,True,SUCCESS,0.0295951459556818,169,676,17,f0764bb61b8cf20e43c49d308c84979072e896db6bdaa5415bdf56904dcdcef6,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000278,278,True,SUCCESS,0.02951194904744625,170,679,17,f0764bb61b8cf20e43c49d308c84979072e896db6bdaa5415bdf56904dcdcef6,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000278,278,True,SUCCESS,0.029469577595591545,169,676,17,f0764bb61b8cf20e43c49d308c84979072e896db6bdaa5415bdf56904dcdcef6,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000279,279,True,SUCCESS,0.02982671931385994,172,688,18,76bd691ea4f93fc2f93a5499e4ba8e48d4271d5f6acafb614e08ba8529e42adf,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000279,279,True,SUCCESS,0.02973976731300354,173,690,18,76bd691ea4f93fc2f93a5499e4ba8e48d4271d5f6acafb614e08ba8529e42adf,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000279,279,True,SUCCESS,0.0298507958650589,174,694,18,76bd691ea4f93fc2f93a5499e4ba8e48d4271d5f6acafb614e08ba8529e42adf,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000280,280,False,FAILURE,0.06918146461248398,350,1400,35,b19d05362931c07a4c93ba3b21a3c4abbe5bf3fea706250facd9ccf347edc2b6,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000280,280,False,FAILURE,0.06952906399965286,350,1400,35,b19d05362931c07a4c93ba3b21a3c4abbe5bf3fea706250facd9ccf347edc2b6,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000280,280,False,FAILURE,0.07205350697040558,350,1400,35,b19d05362931c07a4c93ba3b21a3c4abbe5bf3fea706250facd9ccf347edc2b6,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000281,281,True,SUCCESS,0.029880866408348083,152,605,16,a4c69a7588912cd08cdcf60ae66164172b0e602b24e16d9e2ee331c5b03fab81,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000281,281,True,SUCCESS,0.02965124137699604,151,604,16,a4c69a7588912cd08cdcf60ae66164172b0e602b24e16d9e2ee331c5b03fab81,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000281,281,True,SUCCESS,0.029508333653211594,152,606,16,a4c69a7588912cd08cdcf60ae66164172b0e602b24e16d9e2ee331c5b03fab81,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000282,282,True,SUCCESS,0.029919719323515892,141,563,15,44a7d1c8736a309cf291b1b7f0edcffd83b9e6809aee15e70f26b5073cd627fb,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000282,282,True,SUCCESS,0.02950444258749485,141,564,15,44a7d1c8736a309cf291b1b7f0edcffd83b9e6809aee15e70f26b5073cd627fb,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000282,282,True,SUCCESS,0.02946806326508522,141,564,15,44a7d1c8736a309cf291b1b7f0edcffd83b9e6809aee15e70f26b5073cd627fb,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000283,283,True,SUCCESS,0.02967926301062107,158,629,16,dd9d21f71a3ddbe5433b1b96697ab53c7ea88f88b9b7a70eb9bfadc5f84e2c6f,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000283,283,True,SUCCESS,0.02956998348236084,158,631,16,dd9d21f71a3ddbe5433b1b96697ab53c7ea88f88b9b7a70eb9bfadc5f84e2c6f,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000283,283,True,SUCCESS,0.029549920931458473,157,628,16,dd9d21f71a3ddbe5433b1b96697ab53c7ea88f88b9b7a70eb9bfadc5f84e2c6f,0,True,S_TO_S,BOTH_SUCCEED
baseline,EXP-008,000284,284,False,FAILURE,0.11896651983261108,350,1400,35,23615cb9917d203af0e22eae6f0d5382ea7272d2131565970e63aeef66018c84,0,False,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000284,284,False,FAILURE,0.12580007314682007,350,1400,35,23615cb9917d203af0e22eae6f0d5382ea7272d2131565970e63aeef66018c84,0,False,F_TO_F,BOTH_FAIL
q95_symmetric,EXP-010,000284,284,False,FAILURE,0.128900408744812,350,1400,35,23615cb9917d203af0e22eae6f0d5382ea7272d2131565970e63aeef66018c84,0,False,F_TO_F,BOTH_FAIL
baseline,EXP-008,000285,285,True,SUCCESS,0.02976827323436737,150,597,15,e0488d9420148843e4ca69646203fbde75720b073bdbbfd675d4c671b38da3a0,0,True,BASELINE_IDENTITY,N/A
c090_primary,EXP-009,000285,285,True,SUCCESS,0.029600225389003754,150,599,15,e0488d9420148843e4ca69646203fbde75720b073bdbbfd675d4c671b38da3a0,0,True,S_TO_S,BOTH_SUCCEED
q95_symmetric,EXP-010,000285,285,True,SUCCESS,0.029923172667622566,150,598,15,e0488d9420148843e4ca69646203fbde75720b073bdbbfd675d4c671b38da3a0,0,True,S_TO_S,BOTH_SUCCEED
