campaign,job,policy,model,best_epoch,epochs_run,uses_object_positions_before,uses_reward,uses_success,uses_task_metadata,uses_ood_rows_for_train,seen_success_fa,ood_success_fa,seen_fail_det,seen_fail_det25,seen_fail_mean_time,ood_fail_det,ood_fail_det10,ood_fail_det25,ood_fail_det50,ood_fail_mean_time,ood_fail_never,balanced_score
target_object_fold02,clean_041_tcn_k8_with_current_proprio,score_q95_K3,seq_tcn,7,27,False,False,False,False,False,0.25,0.8738738738738738,0.9615384615384616,0.6153846153846154,0.19346666666666668,1.0,0.1,0.9666666666666667,0.9666666666666667,0.17644444444444443,0.0,1.4975225225225228
target_object_fold02,clean_041_tcn_k8_with_current_proprio,score_q99_K3,seq_tcn,7,27,False,False,False,False,False,0.05303030303030303,0.43243243243243246,0.9230769230769231,0.23076923076923078,0.36527777777777776,0.9666666666666667,0.0,0.7,0.9333333333333333,0.2343678160919541,0.033333333333333326,1.658169533169533
target_object_fold02,clean_041_tcn_k8_with_current_proprio,score_q95_K5,seq_tcn,7,27,False,False,False,False,False,0.17424242424242425,0.8243243243243243,0.9615384615384616,0.5384615384615384,0.2372,1.0,0.03333333333333333,0.9666666666666667,0.9666666666666667,0.18755555555555556,0.0,1.609725634725635
target_object_fold02,clean_041_tcn_k8_with_current_proprio,or_q95_K3,seq_tcn,7,27,False,False,False,False,False,0.45454545454545453,0.8828828828828829,1.0,0.6923076923076923,0.1901282051282051,1.0,0.1,0.9666666666666667,1.0,0.16800000000000004,0.0,1.381736281736282
target_object_fold02,clean_041_tcn_k8_with_current_proprio,or_q99_K3,seq_tcn,7,27,False,False,False,False,False,0.09090909090909091,0.43243243243243246,1.0,0.34615384615384615,0.35525641025641025,1.0,0.0,0.7,0.9333333333333333,0.25722222222222224,0.0,1.7058968058968058
target_object_fold02,clean_041_tcn_k8_with_current_proprio,and_q95_K3,seq_tcn,7,27,False,False,False,False,False,0.07575757575757576,0.11261261261261261,0.8076923076923077,0.15384615384615385,0.4412698412698412,0.7,0.0,0.43333333333333335,0.6,0.3111111111111111,0.30000000000000004,1.05986895986896
target_object_fold02,clean_044_lstm_k16_with_current_proprio,score_q95_K3,seq_lstm,3,23,False,False,False,False,False,0.2727272727272727,0.8378378378378378,0.9615384615384616,0.5384615384615384,0.22240000000000001,1.0,0.0,0.9666666666666667,0.9666666666666667,0.18800000000000003,0.0,1.5402129402129403
target_object_fold02,clean_044_lstm_k16_with_current_proprio,score_q99_K3,seq_lstm,3,23,False,False,False,False,False,0.045454545454545456,0.40540540540540543,0.9615384615384616,0.19230769230769232,0.4016,0.9666666666666667,0.0,0.7,0.9333333333333333,0.2445977011494253,0.033333333333333326,1.7024979524979527
target_object_fold02,clean_044_lstm_k16_with_current_proprio,score_q95_K5,seq_lstm,3,23,False,False,False,False,False,0.19696969696969696,0.7927927927927928,0.9615384615384616,0.5,0.24866666666666667,1.0,0.0,0.9666666666666667,0.9666666666666667,0.19466666666666665,0.0,1.645659295659296
target_object_fold02,clean_044_lstm_k16_with_current_proprio,or_q95_K3,seq_lstm,3,23,False,False,False,False,False,0.4393939393939394,0.8603603603603603,1.0,0.6923076923076923,0.19782051282051283,1.0,0.0,0.9666666666666667,1.0,0.17955555555555552,0.0,1.4230958230958233
